class_one,class_two,class_three,Job_name,job_company,job_link,low_salary,job_release_time,job_experience,job_edu,job_area,job_welfare
技术,后端开发,Ruby,Ruby 开发,新希望软件,https://www.lagou.com/jobs/2550526.html,9,13:37发布,经验1-3年 , 本科,宁波·倪家堰,“升值空间，出国机会，认真踏实做事”
技术,后端开发,Ruby,Ruby,北京盛安德,https://www.lagou.com/jobs/3632019.html,10,17:37发布,经验3-5年 , 本科,苏州·独墅湖,“弹性工作不打卡；专业Ruby开发团队”
技术,后端开发,Ruby,Ruby开发工程师,新氧盒子,https://www.lagou.com/jobs/3401654.html,20,09:37发布,经验1-3年 , 本科,北京·朝阳区,"“年底多薪,带薪旅游,下午茶,晋升空间大”"
技术,后端开发,Ruby,Ruby,中电博亚,https://www.lagou.com/jobs/2532097.html,15,10:18发布,经验3-5年 , 本科,杭州·西湖,"“五险一金,双休+年假,丰厚年终,零食+旅游”"
技术,后端开发,Ruby,Ruby开发工程师,tap4fun,https://www.lagou.com/jobs/2806399.html,15,09:44发布,经验不限 , 本科,成都·高新区,“六险一金”
技术,后端开发,Ruby,Ruby开发工程师,机智云,https://www.lagou.com/jobs/2315590.html,8,11:02发布,经验1-3年 , 大专,广州,“五险一金 定期体检 国内外旅游 交通补贴”
技术,后端开发,Ruby,Ruby 工程师,无二之旅,https://www.lagou.com/jobs/3541775.html,12,10:57发布,经验不限 , 本科,北京·大望路,"“午餐晚餐,rMPB,人体工学椅”"
技术,后端开发,Ruby,高级ruby开发工程师,掌门集团,https://www.lagou.com/jobs/3797671.html,15,10:23发布,经验3-5年 , 本科,上海·张江,"“福利好,氛围好,前景佳”"
技术,后端开发,Ruby,Ruby 工程师,Strikingly,https://www.lagou.com/jobs/1930557.html,15,11:10发布,经验不限 , 不限,上海,“产品导向 国际化团队 营养三餐 各种福利”
技术,后端开发,Ruby,Ruby开发工程师,金山办公软件,https://www.lagou.com/jobs/3703629.html,15,2017/11/6,经验不限 , 大专,珠海·上地,"“团队旅游,自助三餐,补充医疗,年终奖”"
技术,后端开发,Ruby,Ruby 开发工程师,智慧工场,https://www.lagou.com/jobs/2578509.html,9,2017/11/6,经验1-3年 , 大专,成都·高新区,"“年轻团队,成长空间大,重视能力,六险一金”"
技术,后端开发,Ruby,资深Ruby工程师,英语流利说,https://www.lagou.com/jobs/2109671.html,20,2017/11/6,经验3-5年 , 本科,上海·杨浦区,“硅谷氛围 mac办公 私厨三餐”
技术,后端开发,Ruby,Ruby开发工程师,脚印数据,https://www.lagou.com/jobs/3279435.html,15,2017/11/6,经验3-5年 , 大专,深圳·科技园,"“大牛教做人,队员傻兮兮,队员乐呵呵,当家做主人”"
技术,后端开发,Ruby,Ruby,北京盛安德,https://www.lagou.com/jobs/3478449.html,10,17:37发布,经验3-5年 , 本科,武汉·卓刀泉,“弹性工作不打卡；Ruby专业团队；”
技术,后端开发,Ruby,Ruby,Udesk－企业级智能客服平台,https://www.lagou.com/jobs/2330589.html,10,09:17发布,经验1-3年 , 本科,北京,“高成长企业，团队强悍，待遇丰厚”
技术,后端开发,Ruby,Ruby 工程师,掌门集团,https://www.lagou.com/jobs/3359645.html,15,2017/11/6,经验3-5年 , 本科,上海·浦东新区,"“大流量,React”"
技术,后端开发,Ruby,Ruby 工程师,悠安致,https://www.lagou.com/jobs/3666479.html,10,2017/11/7,经验1-3年 , 本科,上海·浦东新区,"“大牛团队,医疗背景,提升技能,技术气氛”"
技术,后端开发,Ruby,Ruby工程师,英语流利说,https://www.lagou.com/jobs/3473747.html,15,2017/11/6,经验不限 , 本科,上海·周家嘴路,"“N+1奖金,硅谷系,私厨三餐,顶尖团队”"
技术,后端开发,Ruby,Ruby工程师,磁土科技,https://www.lagou.com/jobs/3758049.html,12,2017/11/6,经验3-5年 , 不限,北京·酒仙桥,"“高效团队,追求全栈,项目前景好,超棒福利”"
技术,后端开发,Ruby,Ruby 工程师,金数据,https://www.lagou.com/jobs/415281.html,12,11:30发布,经验3-5年 , 不限,西安·高新技术产业开发区,"“年底双薪，高配电脑, 有爱团队，福利多多”"
技术,后端开发,Ruby,Ruby开发工程师,LinkFace,https://www.lagou.com/jobs/3456194.html,12,2017/11/3,经验1-3年 , 本科,北京·海淀区,"“待遇优厚,前景广阔,成长迅速,团队活跃”"
技术,后端开发,Ruby,Ruby工程师,INK 银客集团,https://www.lagou.com/jobs/3390782.html,18,2017/11/6,经验5-10年 , 本科,北京·西三旗,"“七险一金,大项目,牛人团队,16薪考核”"
技术,后端开发,Ruby,Ruby,一闪,https://www.lagou.com/jobs/750196.html,15,12:59发布,经验不限 , 不限,北京·大望路,“MacBook Pro，23寸显示器”
技术,后端开发,Ruby,Ruby工程师,薄荷,https://www.lagou.com/jobs/1830004.html,15,2017/11/7,经验1-3年 , 本科,上海·浦东新区,“美女如云”
技术,后端开发,Ruby,Java/Ruby/C# 应用软件开发工程师,ThoughtWorks,https://www.lagou.com/jobs/3798217.html,9,11:06发布,经验1-3年 , 不限,西安·高新技术产业开发区,"“五险一金,出国机会,年底双薪,扁平管理”"
技术,后端开发,Ruby,Ruby开发工程师,友好速搭,https://www.lagou.com/jobs/833138.html,10,2017/10/26,经验1-3年 , 不限,深圳·科技园,“来与半年估值翻60倍的刀锋团队，躺着赚钱”
技术,后端开发,Ruby,资深 Ruby 工程师,无二之旅,https://www.lagou.com/jobs/3608025.html,18,10:57发布,经验不限 , 不限,北京·大望路,"“午餐晚餐,rMPB,年假补贴”"
技术,后端开发,Ruby,Ruby工程师,盖娅互娱,https://www.lagou.com/jobs/2086743.html,10,10:33发布,经验不限 , 不限,北京·望京,“上市公司；弹性办公；扁平化管理”
技术,后端开发,Ruby,Ruby,北京盛安德,https://www.lagou.com/jobs/3783705.html,15,17:37发布,经验5-10年 , 本科,上海·复兴公园,“团队负责人；分公司经理人”
技术,后端开发,Ruby,ruby初级工程师,Udesk－企业级智能客服平台,https://www.lagou.com/jobs/3685812.html,5,13:35发布,经验1年以下 , 本科,北京·西直门,"“老人带,发展空间大,团队牛,技术牛”"
技术,后端开发,Ruby,软件开发工程师（ruby）,INK 银客集团,https://www.lagou.com/jobs/3291993.html,15,2017/11/6,经验3-5年 , 本科,北京·西三旗,"“七险一金,弹性工作,16薪考核,牛人团队”"
技术,后端开发,Ruby,资深Ruby工程师,简书,https://www.lagou.com/jobs/3064680.html,20,10:31发布,经验5-10年 , 本科,上海·徐家汇,"“Mac办公,大牛团队,福利多多,年终奖金”"
技术,后端开发,Ruby,Ruby工程师,GrowingIO,https://www.lagou.com/jobs/1682415.html,25,2017/11/7,经验1-3年 , 本科,北京·望京,“牛人共事 期权激励 硅谷文化 扁平管理”
技术,后端开发,Ruby,Ruby/Rails开发工程师,爱燃烧,https://www.lagou.com/jobs/35611.html,10,10:10发布,经验1-3年 , 不限,上海·镇宁路,“标配苹果、轻松氛围、扁平化管理、弹性工作”
技术,后端开发,Ruby,初级Ruby工程师,盖娅互娱,https://www.lagou.com/jobs/2334171.html,7,10:33发布,经验不限 , 不限,北京,“上市公司；弹性办公；扁平化管理”
技术,后端开发,Ruby,Ruby,SenseTime,https://www.lagou.com/jobs/3202011.html,18,2017/11/6,经验1-3年 , 本科,北京·海淀区,"“技术大牛,行业前景”"
技术,后端开发,Ruby,Ruby工程师-平台架构方向,大鱼自助游,https://www.lagou.com/jobs/3380922.html,15,2017/11/6,经验3-5年 , 本科,北京·朝阳区,"“全额公积金,多薪制,半年调薪,大厨做饭”"
技术,后端开发,Ruby,Ruby开发工程师,两把刷子,https://www.lagou.com/jobs/879267.html,15,2017/10/21,经验不限 , 大专,北京·高碑店,“靠谱的团队靠谱的项目需要靠谱的你”
技术,后端开发,Ruby,Ruby,Kdan Mobile,https://www.lagou.com/jobs/951596.html,9,2017/10/31,经验1-3年 , 本科,长沙·开福区,“本公司制度健全、福利完善、期待你的加入。”
技术,后端开发,Ruby,Ruby高级工程师,一闪,https://www.lagou.com/jobs/3134674.html,25,12:59发布,经验不限 , 不限,北京·朝阳区,"“成长快,扁平化管理,氛围轻松”"
技术,后端开发,Ruby,Ruby开发工程师,土拨鼠,https://www.lagou.com/jobs/2033297.html,5,10:01发布,经验1-3年 , 本科,南京·尧化,“五险一金、周末双休、项目奖金”
技术,后端开发,Ruby,Ruby开发工程师,国翰能源,https://www.lagou.com/jobs/3358854.html,4,2017/11/6,经验1-3年 , 大专,重庆·渝北区,"“五险,公积金,双休”"
技术,后端开发,Ruby,初中级Ruby开发工程师,爱乐奇,https://www.lagou.com/jobs/3726009.html,10,2017/10/20,经验1-3年 , 本科,上海·浦东新区,"“团队氛围好,技术氛围浓,公司前景佳”"
技术,后端开发,Ruby,Ruby,北京盛安德,https://www.lagou.com/jobs/3632030.html,10,17:37发布,经验3-5年 , 本科,武汉·卓刀泉,“弹性工作不打卡；专业Ruby开发团队”
技术,后端开发,Ruby,Ruby助理工程师,Udesk－企业级智能客服平台,https://www.lagou.com/jobs/2309211.html,8,09:17发布,经验不限 , 本科,北京·西直门,“团队强悍、成长快”
技术,后端开发,Ruby,Ruby工程师(初级),大鱼自助游,https://www.lagou.com/jobs/3520216.html,10,2017/11/6,经验1-3年 , 本科,北京·朝阳区,"“技术氛围浓,半年调薪,多薪制,免费午餐”"
技术,后端开发,Ruby,高级Ruby开发工程师,爱乐奇,https://www.lagou.com/jobs/3725954.html,15,2017/10/20,经验5-10年 , 本科,上海·浦东新区,"“团队氛围好,技术氛围浓,公司前景佳”"
技术,后端开发,Ruby,Ruby 中高级工程师 / 全栈工程师,磁土科技,https://www.lagou.com/jobs/2295314.html,12,2017/11/6,经验3-5年 , 不限,北京·酒仙桥,“高效率，全栈团队！午晚餐免费房补15天年假”
技术,后端开发,Ruby,Ruby开发工程师,飞诊,https://www.lagou.com/jobs/1682080.html,10,15:36发布,经验1-3年 , 本科,上海·瑞金宾馆区,“带薪假 员工旅游 期权 学习型团队 产品驱动”
技术,后端开发,Ruby,资深Java web/Ruby开发,FreeWheel,https://www.lagou.com/jobs/2812501.html,20,2017/10/31,经验3-5年 , 本科,北京·三元桥,"“美资互联网,英文环境,技术导向”"
技术,后端开发,Ruby,Ruby后端开发工程师,致维网络,https://www.lagou.com/jobs/3750120.html,10,09:36发布,经验3-5年 , 本科,上海·长征,"“五险一金,弹性工作,员工旅游,绩效奖金”"
技术,后端开发,Ruby,Ruby研发工程师,Lankr,https://www.lagou.com/jobs/668115.html,10,2017/11/6,经验1-3年 , 不限,上海·长征,“医药电商 团队超过5年合作历史”
技术,后端开发,Ruby,Ruby 开发工程师 （5人）,MDPI,https://www.lagou.com/jobs/420654.html,8,2017/11/6,经验1-3年 , 本科,武汉·武昌区,“五险一金、年底双薪、节日福利、带薪年假”
技术,后端开发,Ruby,Ruby 工程师,多点科技,https://www.lagou.com/jobs/3112776.html,15,09:32发布,经验3-5年 , 本科,北京·朝阳区,"“上市公司,诱人薪酬,福利优厚,弹性时间”"
技术,后端开发,Ruby,Ruby工程师,Dunkhome当客,https://www.lagou.com/jobs/3724531.html,12,2017/10/19,经验1-3年 , 不限,杭州·江南,"“年度13薪,高速发展,季度奖金,定期篮球”"
技术,后端开发,Ruby,Ruby开发工程师,上海誉渡,https://www.lagou.com/jobs/3299732.html,15,2017/11/7,经验1-3年 , 本科,上海·龙柏,"“专业培训,股票期权”"
技术,后端开发,Ruby,Ruby/Rails 高级工程师,立返利,https://www.lagou.com/jobs/3417241.html,15,16:47发布,经验1-3年 , 本科,北京·中关村,"“邻近地铁,不加班,弹性工作,零食随便吃”"
技术,后端开发,Ruby,ruby开发工程师,summer校园,https://www.lagou.com/jobs/3771013.html,15,12:16发布,经验1-3年 , 本科,北京·海淀区,"“五险一金,团建活动,领导nic”"
技术,人工智能,自然语言处理,自然语言处理,360,https://www.lagou.com/jobs/1302845.html,25,11:21发布,经验3-5年 , 本科,北京·酒仙桥,“股票 保险 免费3餐”
技术,人工智能,自然语言处理,自然语言处理,普强信息,https://www.lagou.com/jobs/3798493.html,15,11:32发布,经验不限 , 本科,北京·海淀区,"“北京户口,年底双薪,下午茶,体检和旅游”"
技术,人工智能,自然语言处理,自然语言处理,滴滴出行,https://www.lagou.com/jobs/2012093.html,20,14:48发布,经验3-5年 , 本科,杭州·高新文教区,“六险一金，即将上市”
技术,人工智能,自然语言处理,自然语言处理工程师,江村市隐,https://www.lagou.com/jobs/3800563.html,20,15:58发布,经验3-5年 , 硕士,上海·张江,"“福利完善,试用全薪”"
技术,人工智能,自然语言处理,自然语言处理,智慧芽,https://www.lagou.com/jobs/2415218.html,15,2017/11/6,经验1-3年 , 本科,苏州·娄葑,“行业前景广阔；老板NICE；弹性工作时间”
技术,人工智能,自然语言处理,自然语言处理,美团点评,https://www.lagou.com/jobs/2547720.html,30,00:05发布,经验3-5年 , 本科,北京·望京,"“超值期权,爆发机会,丰厚福利”"
技术,人工智能,自然语言处理,自然语言处理科学家/工程师（NLP）,京东金融,https://www.lagou.com/jobs/3800856.html,25,16:22发布,经验不限 , 博士,北京·大兴区,“牛人团队 氛围浓厚 多业务场景落地”
技术,人工智能,自然语言处理,AI技术专家-自然语言处理方向,金蝶,https://www.lagou.com/jobs/3795076.html,25,10:10发布,经验5-10年 , 本科,深圳·科技园,“公司高速发展 重要职位 待遇好 平台好”
技术,人工智能,自然语言处理,自然语言处理工程师,泛微,https://www.lagou.com/jobs/3782680.html,30,18:29发布,经验3-5年 , 本科,上海·闵行区,"“绩效奖金,上市公司,三餐福利,半年调薪”"
技术,人工智能,自然语言处理,自然语言处理,Udesk－企业级智能客服平台,https://www.lagou.com/jobs/3412421.html,30,09:17发布,经验5-10年 , 硕士,北京·西直门,"“团队强悍,待遇丰厚,数据规模,场景明确”"
技术,人工智能,自然语言处理,自然语言处理工程师,广州棒谷网络科技有限公司,https://www.lagou.com/jobs/3729122.html,12,09:15发布,经验1-3年 , 硕士,广州·白云大道,"“NLP,人工智能”"
技术,人工智能,自然语言处理,NLP,时光网-Mtime,https://www.lagou.com/jobs/2797445.html,30,10:52发布,经验5-10年 , 硕士,北京·华贸,"“七险一金,弹性工时,行业大牛,综合补贴”"
技术,人工智能,自然语言处理,自然语言处理,爱狄特,https://www.lagou.com/jobs/3761835.html,20,17:25发布,经验3-5年 , 硕士,北京·东直门,“六险一金，带薪年假，绩效奖金”
技术,人工智能,自然语言处理,自然语言处理工程师,美柚,https://www.lagou.com/jobs/3716636.html,10,14:40发布,经验1-3年 , 硕士,厦门·思明区,"“开放,大团队,专业,技术分享”"
技术,人工智能,自然语言处理,自然语言处理工程师,丝路天地,https://www.lagou.com/jobs/3790344.html,15,09:39发布,经验1-3年 , 本科,深圳·南油,"“周末双休,五险一金”"
技术,人工智能,自然语言处理,自然语言处理工程师,360,https://www.lagou.com/jobs/3761016.html,20,2017/10/30,经验5-10年 , 本科,北京·酒仙桥,“奖金 食堂 班车 健身房”
技术,人工智能,自然语言处理,NLP工程师,智慧芽,https://www.lagou.com/jobs/3214490.html,15,2017/11/6,经验1-3年 , 本科,苏州·娄葑,"“NLP,算法工程师”"
技术,人工智能,自然语言处理,自然语言处理（资深 或 专家）,美团点评,https://www.lagou.com/jobs/3152880.html,35,00:05发布,经验1-3年 , 硕士,北京·望京,"“超值期权,带薪年假,补充商险,大牛团队”"
技术,人工智能,自然语言处理,NLP（自然语言处理）,Udesk－企业级智能客服平台,https://www.lagou.com/jobs/3655618.html,15,13:35发布,经验3-5年 , 本科,北京·西直门,"“技术大牛,晋升机会多,SaaS,领导好”"
技术,人工智能,自然语言处理,自然语言处理工程师,泛微,https://www.lagou.com/jobs/3783954.html,25,09:14发布,经验3-5年 , 硕士,上海·闵行区,"“五险一金,免费三餐,员工旅游,生日福利”"
技术,人工智能,自然语言处理,自然语言处理,普强信息,https://www.lagou.com/jobs/3643203.html,25,2017/11/7,经验不限 , 不限,北京·西北旺,"“北京户口,语音识别,深度学习,机器学习”"
技术,人工智能,自然语言处理,自然语言处理,阡寻,https://www.lagou.com/jobs/2429497.html,10,15:41发布,经验1-3年 , 硕士,长沙·岳麓区,"“五险一金,交通补助,午餐补助,年终奖”"
技术,人工智能,自然语言处理,自然语言处理工程师,深圳非凡之星网络科技有限公司,https://www.lagou.com/jobs/3801299.html,20,17:01发布,经验1-3年 , 本科,深圳·南油,"“周末双休,员工下午茶,五险一金”"
技术,人工智能,自然语言处理,自然语言处理工程师,汽车之家,https://www.lagou.com/jobs/3592710.html,20,15:32发布,经验3-5年 , 硕士,北京·中关村,“上市公司，福利好，待遇好”
技术,人工智能,自然语言处理,自然语言处理工程师,国美互联网,https://www.lagou.com/jobs/3796129.html,20,2017/11/7,经验1-3年 , 本科,北京·三元桥,"“五险一金,弹性工作日”"
技术,人工智能,自然语言处理,自然语言处理工程师,逸途科技,https://www.lagou.com/jobs/3596193.html,35,2017/11/7,经验不限 , 硕士,北京·酒仙桥,"“免费水果,免费健身,定期团建,五险一金”"
技术,人工智能,自然语言处理,自然语言处理工程师,颐圣智能,https://www.lagou.com/jobs/3400565.html,15,10:25发布,经验3-5年 , 硕士,北京·朝阳区,"“扁平化管理,五险一金,公司氛围好,晋升空间大”"
技术,人工智能,自然语言处理,架构师-NLP自然语言处理,金蝶,https://www.lagou.com/jobs/3261816.html,20,2017/11/7,经验5-10年 , 本科,深圳·科技园,“战略产品前期骨干”
技术,人工智能,自然语言处理,自然语言处理工程师,思必驰科技,https://www.lagou.com/jobs/3580514.html,15,2017/11/7,经验1-3年 , 硕士,苏州·独墅湖,“人工智能团队，阿里投资背景”
技术,人工智能,自然语言处理,NLP研究员,华卓科技,https://www.lagou.com/jobs/2639930.html,10,10:05发布,经验不限 , 博士,杭州·东新路,"“NLP,浙大系,带薪年假,五险一金”"
技术,人工智能,自然语言处理,自然语言处理工程师,泛微,https://www.lagou.com/jobs/3776995.html,20,09:18发布,经验1-3年 , 硕士,上海·闵行区,"“半年调薪,福利待遇佳,免费三餐”"
技术,人工智能,自然语言处理,NLP工程师,逸途科技,https://www.lagou.com/jobs/3595289.html,20,2017/11/7,经验1-3年 , 硕士,北京·酒仙桥,"“发展前景,薪酬福利,牛B团队”"
技术,人工智能,自然语言处理,自然语言处理工程师,汽车之家,https://www.lagou.com/jobs/3394334.html,20,15:32发布,经验3-5年 , 硕士,北京·中关村,“上市公司，技术氛围浓，工作环境棒~”
技术,人工智能,自然语言处理,NLP自然语言处理工程师,智慧芽,https://www.lagou.com/jobs/2673795.html,20,2017/11/6,经验不限 , 博士,上海·天目西路,“弹性工作 全额社保公积金 医疗保险”
技术,人工智能,自然语言处理,自然语言处理算法工程师,360,https://www.lagou.com/jobs/3104866.html,20,11:21发布,经验1-3年 , 硕士,北京·酒仙桥,“五险一金 免费三餐 长期激励”
技术,人工智能,自然语言处理,NLP工程师,复星金服,https://www.lagou.com/jobs/3151765.html,10,09:35发布,经验3-5年 , 本科,上海·漕河泾,"“国际平台,大牛云集,补充公积金,包三餐”"
技术,人工智能,自然语言处理,自然语言处理工程师,网龙网络有限公司,https://www.lagou.com/jobs/3682936.html,15,08:51发布,经验1-3年 , 硕士,苏州·独墅湖,"“薪资福利好,办公环境好,晋升机制好,技术牛人多”"
技术,人工智能,自然语言处理,算法工程师－NLP自然语言处理,阿西莫夫,https://www.lagou.com/jobs/1590740.html,20,2017/11/7,经验3-5年 , 硕士,深圳·科技园,“在最高视野为智能机器人赋予人性的交互”
技术,人工智能,自然语言处理,自然语言处理研究员,思必驰科技,https://www.lagou.com/jobs/817799.html,15,2017/11/7,经验1-3年 , 硕士,苏州·独墅湖,“国内一流语音技术团队，阿里投资背景”
技术,人工智能,自然语言处理,自然语言NLP处理工程师,探知数据,https://www.lagou.com/jobs/3787060.html,15,17:36发布,经验1-3年 , 本科,上海·杨浦区,"“股权期权,周末双休,弹性工作,技术团队牛”"
技术,人工智能,自然语言处理,NLP工程师,阿博茨科技,https://www.lagou.com/jobs/3541327.html,12,14:15发布,经验1-3年 , 本科,武汉·关山,"“人工智能,大数据,互联网科技,金融”"
技术,人工智能,自然语言处理,自然语言处理工程师,小米,https://www.lagou.com/jobs/3758926.html,18,09:40发布,经验3-5年 , 本科,北京·海淀区,"“期权激励,技术核心”"
技术,人工智能,自然语言处理,自然语言处理工程师,誉存科技,https://www.lagou.com/jobs/3526658.html,8,2017/11/7,经验3-5年 , 本科,重庆·渝北区,"“学习系统化,行业前三,培养系统化,高激励”"
技术,人工智能,自然语言处理,自然语言处理/机器学习研究员,爱奇艺,https://www.lagou.com/jobs/3795694.html,20,09:48发布,经验3-5年 , 本科,北京·中关村,“技术氛围好、海量数据和请求、前景光明”
技术,人工智能,自然语言处理,自然语言处理工程师,泰迪智慧,https://www.lagou.com/jobs/2565322.html,12,11:20发布,经验3-5年 , 硕士,武汉·鲁巷,“五险一金，弹性工作，期权”
技术,人工智能,自然语言处理,自然语言处理工程师,泛微,https://www.lagou.com/jobs/3774750.html,20,09:14发布,经验1-3年 , 硕士,上海·闵行区,"“五险一金,免费三餐,员工旅游,生日福利”"
技术,人工智能,自然语言处理,NLP工程师,信和财富,https://www.lagou.com/jobs/3077404.html,10,2017/11/7,经验不限 , 本科,北京·团结湖,"“晋升空间大,领导nic”"
技术,人工智能,自然语言处理,自然语言处理,APUS Group,https://www.lagou.com/jobs/2549005.html,25,2017/11/7,经验3-5年 , 本科,北京·望京,"“快速发展,技术大牛”"
技术,人工智能,自然语言处理,自然语言处理工程师,文创清科,https://www.lagou.com/jobs/3690257.html,15,2017/11/7,经验3-5年 , 本科,成都·高新区,"“六险一金,BAT团队,最低14薪,弹性时间”"
技术,人工智能,自然语言处理,自然语言处理,爱狄特,https://www.lagou.com/jobs/2080001.html,20,17:26发布,经验3-5年 , 本科,北京·东直门,“六险一金，带薪年假，绩效奖金”
技术,人工智能,自然语言处理,NLP工程师,Rokid,https://www.lagou.com/jobs/3755517.html,20,12:50发布,经验3-5年 , 本科,杭州·西溪,"“人工智能,出国机会,股票期权,接触大牛”"
技术,人工智能,自然语言处理,NLP研发工程师,妙健康,https://www.lagou.com/jobs/3633906.html,20,11:25发布,经验1-3年 , 本科,北京·大望路,"“六险一金,福利健全,发展平台广,技术氛围好”"
技术,人工智能,自然语言处理,自然语言处理研发工程师,达西科技,https://www.lagou.com/jobs/2775579.html,15,09:42发布,经验1-3年 , 本科,杭州·西兴,"“晋升空间,需求驱动,五险一金,双休”"
技术,人工智能,自然语言处理,自然语言处理工程师,51Talk 无忧英语,https://www.lagou.com/jobs/3398607.html,25,09:48发布,经验3-5年 , 本科,深圳·科技园,“美国上市 晋升空间大 老板好 氛围好”
技术,人工智能,自然语言处理,自然语言处理工程师,诺奚信息技术有限公司,https://www.lagou.com/jobs/3714131.html,15,09:52发布,经验1-3年 , 本科,上海·静安区,"“扁平化处理,公司氛围好,技术先驱”"
技术,人工智能,自然语言处理,MIG06-自然语言处理研究员（深圳）,腾讯,https://www.lagou.com/jobs/3402370.html,18,09:28发布,经验3-5年 , 本科,深圳·南山区,"“大平台,新领域,大咖多”"
技术,人工智能,自然语言处理,自然语言处理,喜马拉雅,https://www.lagou.com/jobs/3690296.html,20,2017/11/7,经验1-3年 , 本科,上海·张江,“音频独角兽，弹性工作，发展平台、年终奖金”
技术,人工智能,自然语言处理,自然语言处理工程师,源杉FIR.ai,https://www.lagou.com/jobs/3591061.html,20,2017/11/7,经验3-5年 , 硕士,上海·杨浦区,"“人工智能,深度学习,股权激励,大牛团队”"
技术,人工智能,自然语言处理,自然语言处理,爱奇艺,https://www.lagou.com/jobs/362654.html,30,2017/11/6,经验3-5年 , 硕士,北京·中关村,“几亿的搜索query、千万级别的独立搜索词”
技术,人工智能,自然语言处理,自然语言处理工程师,华樾教育,https://www.lagou.com/jobs/3663401.html,20,10:02发布,经验1-3年 , 硕士,北京·海淀区,"“弹性工作,七险一金,出国旅游,午餐补助”"
技术,测试,测试其它,测试,泛微,https://www.lagou.com/jobs/2684986.html,6,09:20发布,经验1-3年 , 本科,上海·浦江,“美味三餐 国外旅游 零食水果不断 晋升广”
技术,测试,测试其它,测试开发,360,https://www.lagou.com/jobs/2338644.html,25,2017/10/30,经验5-10年 , 本科,北京·酒仙桥,“激情满满的工作，热情满满的福利”
技术,测试,测试其它,软件测试,文思海辉,https://www.lagou.com/jobs/3800280.html,10,15:32发布,经验3-5年 , 大专,杭州·西湖区,"“大平台,六险一金,晋升空间大,学习机会多”"
技术,测试,测试其它,测试工程师,屏芯科技,https://www.lagou.com/jobs/3801373.html,6,17:06发布,经验1-3年 , 本科,青岛·燕儿岛,“五险一金 双休 年假 下午茶 餐补 全勤奖”
技术,测试,测试其它,测试工程师,每日优鲜,https://www.lagou.com/jobs/3801983.html,10,18:07发布,经验3-5年 , 本科,北京·望京,“晋升空间大，团队氛围好”
技术,测试,测试其它,软件测试,新航动力,https://www.lagou.com/jobs/3799789.html,5,14:45发布,经验1-3年 , 大专,长沙·麓谷,"“五险一金,带薪年假,节假日福利,项目奖金”"
技术,测试,测试其它,测试工程师,尚德机构,https://www.lagou.com/jobs/3798596.html,15,11:43发布,经验1-3年 , 本科,武汉·光谷,“向上空间 薪酬绩效”
技术,测试,测试其它,测试工程师,所思科技,https://www.lagou.com/jobs/3801301.html,15,17:01发布,经验3-5年 , 本科,北京·望京,"“年底双薪,六险一金,弹性工作,紧邻地铁”"
技术,测试,测试其它,测试工程师,思源时代,https://www.lagou.com/jobs/3798552.html,4,11:38发布,经验3-5年 , 大专,郑州·中原区,“五险一金弹性工作制奖金年假体检节日福利”
技术,测试,测试其它,测试工程师,第一视频,https://www.lagou.com/jobs/3800798.html,15,16:17发布,经验3-5年 , 本科,北京·望京,"“五险一金,绩效奖金,带薪年假,餐补”"
技术,测试,测试其它,测试工程师,天鸽互动,https://www.lagou.com/jobs/3798932.html,8,12:25发布,经验1-3年 , 本科,杭州·上城区,"“内部培训,优秀团队,带薪年假”"
技术,测试,测试其它,测试工程师,知坤科技,https://www.lagou.com/jobs/3798832.html,8,12:03发布,经验1-3年 , 大专,杭州·西溪,“有前途”
技术,测试,测试其它,测试工程师,Hellobike哈罗单车,https://www.lagou.com/jobs/3797572.html,10,10:15发布,经验3-5年 , 大专,上海·闵行区,“年底双薪”
技术,测试,测试其它,测试工程师,雁联计算,https://www.lagou.com/jobs/3798520.html,7,11:35发布,经验1-3年 , 大专,重庆·渝北区,“六险一金、高温补贴、节假日福利、带薪年假”
技术,测试,测试其它,测试,安徽机器猫,https://www.lagou.com/jobs/2917751.html,5,09:26发布,经验1-3年 , 大专,合肥·三里街,“上升空间大”
技术,测试,测试其它,测试,泛微,https://www.lagou.com/jobs/2667038.html,6,10:46发布,经验1-3年 , 本科,上海·浦江,“员工旅游、工作日美味三餐、舒心的工作氛围”
技术,测试,测试其它,测试工程师,360,https://www.lagou.com/jobs/3432894.html,25,2017/10/30,经验5-10年 , 本科,北京·酒仙桥,“激情满满的工作，热情满满的福利”
技术,测试,测试其它,测试工程师,尚德机构,https://www.lagou.com/jobs/3799082.html,10,13:23发布,经验1-3年 , 本科,武汉·光谷,“团队氛围好 发展空间大”
技术,测试,测试其它,软件测试,阿拉丁信息科技,https://www.lagou.com/jobs/3607356.html,8,09:40发布,经验3-5年 , 大专,杭州·滨江区,"“福利好,补贴多,年终奖,扁平化”"
技术,测试,测试其它,测试开发,恒昌利通,https://www.lagou.com/jobs/3800554.html,20,15:57发布,经验5-10年 , 本科,北京·西北旺,“团队完美，领导nice.”
技术,测试,测试其它,测试工程师,懒财网,https://www.lagou.com/jobs/2587743.html,20,2017/11/7,经验3-5年 , 本科,杭州·建设二路,“七险一金，年度境外游，扁平管理”
技术,测试,测试其它,测试工程师,家园网,https://www.lagou.com/jobs/3797294.html,10,09:46发布,经验1-3年 , 本科,北京·广渠门,"“14薪,各种福利,良好晋升”"
