class_one,class_two,class_three,Job_name,job_company,low_salary,job_release_time,0,job_edu,job_area,job_welfare,second_time,,
技术,DBA,MySQL,MySQL DBA,恒昌利通,14,2017/11/8 9:16,3, 本科,北京,“五险一金，餐补”,1510103760,,
技术,DBA,MySQL,DBA工程师(Mysql),达达-京东到家,20,2017/11/7 0:00,1, 本科,上海,“风口平台、技术氛围浓厚、”,1509984000,,
技术,DBA,MySQL,MySQL DBA,本木医疗,18,2017/11/8 10:50,3, 大专,北京,“成长快 环境好 六险一金”,1510109400,,
技术,DBA,MySQL,MySQL DBA 顾问 兼职,百胜扬,15,2017/11/8 9:38,5, 本科,深圳,"“高薪,前沿技术,颠覆行业,工业互联网”",1510105080,,
技术,DBA,MySQL,mysql dba,shsnc,15,2017/11/6 0:00,5, 大专,郑州,“扁平管理河南最强数据库运维团队”,1509897600,,
技术,DBA,MySQL,DBA（MySQL方向）,哔哩哔哩,15,2017/11/8 11:17,3, 本科,上海,"“公司好,发展快,团队好,氛围好”",1510111020,,
技术,DBA,MySQL,Mysql DBA,第一房贷,15,2017/11/6 0:00,3, 本科,北京,"“五险一金,商业保险,餐补”",1509897600,,
技术,DBA,MySQL,mysql dba,浙江远图互联科技股份有限公司,10,2017/11/6 0:00,3, 不限,杭州,"“阿里技术,互联网医疗”",1509897600,,
技术,DBA,MySQL,Mysql DBA,武汉佰钧成技术有限公司,14,2017/11/2 0:00,5, 不限,深圳,"“待遇好,有激情,提供平台,团队氛围好”",1509552000,,
技术,硬件开发,电路设计,电路设计（2人）,蓝联科技,4,2017/11/8 13:32,1, 大专,杭州,"“薪资优厚,能力提高,双休”",1510119120,,
技术,硬件开发,电路设计,电路设计,超节点,10,2017/11/8 9:27,3, 本科,深圳,“五险一金、定期调薪、期权分红”,1510104420,,
技术,硬件开发,电路设计,交换机电路设计,明瑞电子,4,2017/11/8 10:06,1, 本科,成都,"“六险一金,周末双休,年底双薪,环境良好”",1510106760,,
技术,硬件开发,电路设计,电路设计师,小号科技,15,2017/11/4 0:00,1, 本科,北京,“新零售领域，盈利能力极强，大量量产。”,1509724800,,
技术,硬件开发,电路设计,电路设计工程师,轻客智能,10,2017/10/17 0:00,3, 不限,北京,"“自由工作制,股份分配”",1508169600,,
技术,硬件开发,电路设计,电路设计工程师,便利蜂,18,2017/11/1 0:00,3, 本科,北京,"“设计原理图,PCB图”",1509465600,,
技术,硬件开发,电路设计,硬件开发/PCB工艺/电子工程师/电路设计,森锐科技,7,2017/11/7 0:00,5, 大专,广州,"“年底双薪,发展空间,五险一金”",1509984000,,
技术,硬件开发,电路设计,模拟电路设计工程师,梦芯科技,9,2017/11/6 0:00,3, 硕士,武汉,"“多项福利,年轻化团队,现代化办公”",1509897600,,
技术,硬件开发,电路设计,电路设计工程师,沐羽科技,6,2017/10/8 0:00,0, 本科,北京,"“期权激励,五险一金,年终奖,全勤奖”",1507392000,,
技术,硬件开发,电路设计,电子电路设计师,北京航天盛凯科技有限公司,15,2017/11/8 0:00,3, 本科,北京,"“五险一金,带薪年假,年终奖金,定期体检”",1510070400,,
技术,硬件开发,电路设计,硬件（电路设计）工程师,智微信科,8,2017/11/6 0:00,3, 大专,杭州,"“五险一金,弹性工作,免费工作餐”",1509897600,,
技术,硬件开发,电路设计,高级存储器电路设计工程师,华昇半导体,10,2017/10/26 0:00,3, 硕士,哈尔滨,硅谷技术,"期权激励”""",1508947200,
技术,硬件开发,电路设计,开关电源电路设计,昊瑞昌,8,2017/10/18 0:00,0, 不限,北京,“年底分红”,1508256000,,
技术,硬件开发,电路设计,模拟集成电路设计工程师（HXY）,浙江省微波毫米波射频产业联盟,10,2017/11/6 0:00,1, 硕士,杭州,“发展空间大”,1509897600,,
技术,硬件开发,电路设计,硬件开发助理（单片机、电路设计）,希大科技,7,2017/11/2 0:00,1, 大专,北京,"“参与全过程,扁平化管理,工作氛围好”",1509552000,,
技术,硬件开发,电路设计,集成电路设计师,华昇半导体,6,2017/10/26 0:00,0, 本科,哈尔滨,美资企业,发展空间,"五险一金”""",1508947200
技术,硬件开发,电路设计,硬件工程师助理（电路设计、单片机）,希大科技,7,2017/11/2 0:00,1, 大专,北京,"“参与全过程,扁平化管理,工作氛围好”",1509552000,,
技术,硬件开发,电路设计,硬件工程师（视频处理系统电路设计）,杭州一隅千象科技有限公司,7,2017/10/19 0:00,1, 本科,杭州,"“创新科技,国际交流,弹性工作,高激励”",1508342400,,
产品,产品经理,产品实习生,产品实习生,人人网,3,2017/11/8 14:32,0, 本科,北京,"“发展空间,国际化视野”",1510122720,,
产品,产品经理,产品实习生,产品实习生,有鱼金融科技,5,2017/11/8 9:07,0, 本科,上海,“要上市，快速发展，美味自助餐！”,1510103220,,
产品,产品经理,产品实习生,产品实习生,彪洋科技,4,2017/11/8 10:59,0, 本科,北京,“实习生保险 转正机制 外企平台”,1510109940,,
产品,产品经理,产品实习生,产品实习生,新浪网,1,2017/11/8 10:39,0, 本科,北京,"“成长快,领导好”",1510108740,,
产品,产品经理,产品实习生,产品经理实习生,猪八戒网,2,2017/11/8 16:20,0, 本科,北京,"“行业大牛,技术大咖,萌妹子多”",1510129200,,
产品,产品经理,产品实习生,产品实习,言之有物科技,4,2017/11/8 10:41,0, 本科,北京,"“跨境电商,技术大牛,产品有趣,福利优厚”",1510108860,,
产品,产品经理,产品实习生,商业产品实习生,斗米兼职,2,2017/11/8 11:48,0, 本科,北京,“转正机会”,1510112880,,
产品,产品经理,产品实习生,产品实习生,闪银奇异,4,2017/11/8 16:24,0, 本科,北京,"“牛人亲自带,免费自助餐,团队氛围好,晋升空间大”",1510129440,,
产品,产品经理,产品实习生,产品助理（实习生）,智慧星光,2,2017/11/8 10:33,0, 本科,北京,"“五险一金,过节费,双休,补助”",1510108380,,
产品,产品经理,产品实习生,产品实习生（兼职）,丁香园,2,2017/11/8 10:06,0, 本科,杭州,“晋升空间”,1510106760,,
产品,产品经理,产品实习生,产品实习生,同道大叔,1,2017/11/8 9:51,0, 本科,深圳,"“氛围轻松,下午茶”",1510105860,,
产品,产品经理,产品实习生,产品实习生,随手科技,2,2017/11/7 0:00,0, 本科,深圳,"“一流团队,一流技术”",1509984000,,
产品,产品经理,产品实习生,产品实习生,格上添富,4,2017/11/7 0:00,0, 本科,北京,"“弹性工作,扁平化管理,水果零食”",1509984000,,
产品,产品经理,产品实习生,产品实习生,人人行(借贷宝),3,2017/11/6 0:00,0, 本科,北京,“九鼎投资；有钱任性；环境好，氛围佳”,1509897600,,
产品,产品经理,产品实习生,产品引入实习生,聪盛网络,2,2017/11/8 9:58,0, 大专,上海,"“交通补贴,包早餐,晚餐补贴,异地生房补”",1510106280,,
产品,产品经理,产品实习生,产品实习生,有鱼金融科技,3,2017/11/8 10:54,1, 本科,上海,“和牛逼的团队一起战斗！”,1510109640,,
产品,产品经理,产品实习生,产品实习生,彪洋科技,3,2017/11/8 10:59,0, 本科,北京,“转正机制 实习生保险”,1510109940,,
产品,产品经理,产品实习生,产品实习生（兼职）,丁香园,2,2017/11/8 10:06,0, 本科,杭州,“晋升空间”,1510106760,,
产品,产品经理,产品实习生,产品实习生,Q房网,2,2017/11/8 9:49,0, 大专,深圳,"“做五休二,节假日福利,公司旅游,活动经费”",1510105740,,
产品,产品经理,产品实习生,产品实习生-100教育(003697),YY Inc,3,2017/11/7 0:00,0, 本科,北京,“上市公司，团队优秀，福利待遇好”,1509984000,,
产品,产品经理,产品实习生,产品实习生,大V店,4,2017/11/8 18:56,0, 本科,北京,“专业领导+餐补+地铁周边”,1510138560,,
产品,产品经理,产品实习生,产品实习生,人人贷,1,2017/10/31 0:00,0, 本科,北京,"“五险一金,扁平管理,水果零食”",1509379200,,
产品,产品经理,产品实习生,产品实习生,依图科技,3,2017/11/8 16:07,0, 本科,上海,"“交通补贴,工作氛围佳”",1510128420,,
产品,产品经理,产品实习生,产品实习生,作业盒子,2,2017/11/8 11:26,0, 本科,北京,"“工作氛围好,下午茶”",1510111560,,
产品,产品经理,产品实习生,产品经理实习生,普菲特,2,2017/11/7 0:00,1, 大专,北京,"“数据,市场调研”",1509984000,,
产品,产品经理,产品实习生,产品实习生-多看阅读,小米,2,2017/11/8 9:53,0, 本科,北京,"“MIUI,多看阅读”",1510105980,,
产品,产品经理,产品实习生,产品助理（实习生）,广州餐道,2,2017/11/8 11:04,0, 不限,广州,"“晋升空间,年轻团队,办公环境好,福利多多”",1510110240,,
产品,产品经理,产品实习生,产品经理实习生,琥珀天气,2,2017/11/8 15:08,0, 本科,北京,"“有用户规模,产品全周期,福利待遇好,挑战性强”",1510124880,,
产品,产品经理,产品实习生,产品实习生,百度,3,2017/10/31 0:00,0, 不限,北京,"“多平台,高福利”",1509379200,,
产品,产品经理,产品实习生,产品实习生,码奇安防,3,2017/11/6 0:00,0, 不限,广州,“fuli”,1509897600,,
产品,产品经理,产品实习生,产品实习生,人人贷,2,2017/11/7 0:00,0, 本科,北京,"“清北团队,餐补”",1509984000,,
产品,产品经理,产品实习生,产品实习生,祺天优贷,3,2017/11/6 0:00,0, 不限,杭州,“双休 五险一金 无加班 年终奖 年休假”,1509897600,,
产品,产品经理,产品实习生,数据产品助理(实习生),集奥聚合（GEO）,4,2017/11/8 10:01,0, 本科,北京,"“大数据平台,六险一金,福利多多,学习型组织”",1510106460,,
产品,产品经理,产品实习生,产品实习生,极路由,2,2017/10/31 0:00,0, 本科,北京,"“弹性时间,工作餐”",1509379200,,
产品,产品经理,产品实习生,产品助理（可实习）,扇贝,4,2017/11/7 0:00,0, 不限,南京,"“福利好,个人成长快”",1509984000,,
产品,产品经理,产品实习生,产品经理助理（实习）,安恒信息,3,2017/11/8 9:22,0, 本科,杭州,"“五险一金,带薪年假,节假日福利,国内外旅游”",1510104120,,
产品,产品经理,产品实习生,产品经理,大蓝游戏,10,2017/11/8 16:33,3, 本科,广州,"“六险一金,双休包餐,发展空间大,团队氛围好”",1510129980,,
产品,产品经理,产品实习生,产品经理实习生,普菲特,2,2017/11/7 0:00,1, 大专,北京,"“数据,市场调研”",1509984000,,
产品,产品经理,产品实习生,产品实习生,长伴汇才,2,2017/11/4 0:00,0, 本科,北京,"“用友子公司,企业端业务,福利完善,可转正”",1509724800,,
产品,产品经理,产品实习生,产品实习生,网易,3,2017/10/31 0:00,1, 本科,北京,“晋升空间，团队活跃，业务成熟，金融产品”,1509379200,,
产品,产品经理,产品实习生,产品实习生,美景听听App,2,2017/10/30 0:00,0, 不限,北京,"“CTO大牛,学干货,可长期实习”",1509292800,,
产品,产品经理,产品实习生,产品经理（实习生）,个推,3,2017/11/2 0:00,0, 不限,杭州,“独角兽公司”,1509552000,,
产品,产品经理,产品实习生,产品经理实习生,琥珀天气,2,2017/11/8 15:08,0, 本科,北京,"“有用户规模,产品全周期,福利待遇好,挑战性强”",1510124880,,
产品,产品经理,产品实习生,数据产品实习生,一点资讯,2,2017/11/7 0:00,1, 本科,北京,“团队优秀、免费班车、节日福利、弹性工作、”,1509984000,,
产品,产品经理,产品实习生,产品实习生,中酒网,2,2017/10/21 0:00,0, 本科,北京,“氛围好”,1508515200,,
设计,视觉设计,广告设计师,广告设计师,iHandy,6,2017/11/8 10:55,1, 本科,北京,"“平台广阔,水果零食,六险一金,节日福利”",1510109700,,
设计,视觉设计,广告设计师,广告设计,君学中国,5,2017/11/8 15:36,1, 大专,上海,“团队福利 项目奖金 公司 Outing 晋升快”,1510126560,,
设计,视觉设计,广告设计师,广告设计师,深海游戏,6,2017/11/8 9:31,1, 大专,广州,"“年终双薪,五险一金,包三餐,全勤奖”",1510104660,,
设计,视觉设计,广告设计师,广告设计师,3K游戏,8,2017/11/8 17:22,1, 大专,广州,"“包三餐,健身室,前景好,薪资优渥”",1510132920,,
设计,视觉设计,广告设计师,广告设计,祺曜互娱,8,2017/11/8 10:53,1, 大专,广州,"“五险一金,年终奖,带薪年假,福利多”",1510109580,,
设计,视觉设计,广告设计师,广告设计师,3456玩,4,2017/11/6 0:00,1, 大专,广州,"“六险一金,周末双薪,晋升机会,季度奖金”",1509897600,,
设计,视觉设计,广告设计师,广告设计师,君海游戏,6,2017/11/8 16:54,1, 大专,广州,“五险一金 包餐 定期体检 节日福利”,1510131240,,
设计,视觉设计,广告设计师,广告设计师,广州棒谷网络科技有限公司,6,2017/11/8 9:56,1, 本科,广州,"“绩效多,奖金多,福利好,美女多”",1510106160,,
设计,视觉设计,广告设计师,广告设计师,广州玖维信息科技有限公司,4,2017/11/8 8:25,1, 大专,广州,"“设计,广告,实习,五险一金”",1510100700,,
设计,视觉设计,广告设计师,广告设计师,游族网络,8,2017/11/7 0:00,1, 不限,上海,"“绩效奖金,五险一金,带薪年假,餐补,定期”",1509984000,,
设计,视觉设计,广告设计师,广告设计师,趣丸,4,2017/11/8 9:25,1, 大专,广州,"“福利好,氛围好,周末双休,包两餐”",1510104300,,
设计,视觉设计,广告设计师,广告设计师,4399游戏,8,2017/11/8 10:18,1, 本科,广州,"“大平台,优福利,快成长,多机会”",1510107480,,
设计,视觉设计,广告设计师,广告设计,一点资讯,8,2017/11/8 10:30,1, 本科,上海,"“七险一金,公司氛围好,发展前景好,弹性工作”",1510108200,,
设计,视觉设计,广告设计师,广告设计师,深圳市欧克博讯网络广告有限公司,6,2017/11/8 16:43,1, 大专,北京,"“周末双休,带薪年假,出国游,五险一金”",1510130580,,
设计,视觉设计,广告设计师,广告设计师,乐赢互动,5,2017/11/8 11:01,1, 大专,北京,"“广告,设计师,市场”",1510110060,,
设计,视觉设计,广告设计师,广告设计师,星飞,7,2017/11/6 0:00,1, 大专,广州,"“创业团队,扁平管理,五险一金,年终双薪”",1509897600,,
设计,视觉设计,广告设计师,广告设计师,Mobvista,6,2017/11/6 0:00,1, 大专,广州,"“五险一金,带薪假期,绩效奖金,节日福利”",1509897600,,
设计,视觉设计,广告设计师,广告设计,钱方好近,7,2017/11/8 11:30,0, 本科,北京,"“试用期全薪,年终奖,餐补,团队氛围好”",1510111800,,
设计,视觉设计,广告设计师,广告设计师,今日头条,5,2017/11/2 0:00,1, 大专,青岛,“六险一金，餐补，带薪休假，过亿用户”,1509552000,,
设计,视觉设计,广告设计师,广告设计师,武汉哈乐沃德,4,2017/11/8 9:41,1, 大专,武汉,"“五险一金,扁平管理,每日下午茶,简单氛围”",1510105260,,
设计,视觉设计,广告设计师,广告设计师,广州玖维信息科技有限公司,4,2017/11/8 7:53,1, 大专,广州,"“周末双休,节日福利,提供食宿,年底双薪”",1510098780,,
设计,视觉设计,广告设计师,广告设计师,圣识网络,4,2017/11/8 18:48,0, 不限,广州,"“五险一金,扁平管理”",1510138080,,
设计,视觉设计,广告设计师,广告设计/平面设计/创意设计/,贪玩游戏,6,2017/11/8 9:26,1, 大专,广州,"“五险一金,免费包餐,带薪年假,年终奖金”",1510104360,,
设计,视觉设计,广告设计师,广告设计师,黑桃互动,6,2017/11/6 0:00,1, 大专,上海,"“带薪年假,年度旅游,年底双薪”",1509897600,,
设计,视觉设计,广告设计师,广告设计师,多盟,6,2017/11/8 11:00,0, 本科,广州,“国内领先移动广告平台、广阔的发展空间”,1510110000,,
设计,视觉设计,广告设计师,广告设计师,巨人网络,15,2017/11/7 0:00,3, 大专,上海,“上市公司 项目奖金 补充医保 知名IP 大平台”,1509984000,,
设计,视觉设计,广告设计师,广告设计,一点资讯,8,2017/10/31 0:00,1, 本科,上海,"“七险一金,公司氛围好,发展前景好,弹性工作”",1509379200,,
设计,视觉设计,广告设计师,广告设计师,融360,7,2017/11/6 0:00,1, 本科,北京,"“公司前景好,发展空间大”",1509897600,,
设计,视觉设计,广告设计师,广告设计师,PALMAX,5,2017/11/8 10:48,1, 大专,北京,"“试用期全薪,周末双休,五险一金,年终奖”",1510109280,,
设计,视觉设计,广告设计师,广告设计师,恺英网络,6,2017/10/31 0:00,1, 大专,上海,“绩效奖金、年终奖金、交餐补贴、免费早饭”,1509379200,,
设计,视觉设计,广告设计师,广告设计师,万达院线游戏,10,2017/11/8 20:34,3, 本科,北京,"“五险一金,年底双薪,弹性工作,加班补助”",1510144440,,
设计,视觉设计,广告设计师,资深广告设计师,iHandy,8,2017/11/8 10:55,3, 本科,北京,"“六险一金,免费水果,硅谷式办公,团队氛围佳”",1510109700,,
设计,视觉设计,广告设计师,广告设计师,大秦互动,3,2017/11/6 0:00,1, 本科,西安,"“一线平台,成就感,挑战,上升”",1509897600,,
设计,视觉设计,广告设计师,视频广告设计师,大蓝游戏,6,2017/11/8 16:33,1, 大专,广州,"“福利齐全,团队氛围好,发展空间大,双休包餐”",1510129980,,
设计,视觉设计,广告设计师,广告设计师,百度（中国）有限公司深圳分公司,8,2017/11/7 0:00,0, 本科,深圳,"“大平台,发展好”",1509984000,,
设计,视觉设计,广告设计师,广告设计师,Mobvista,6,2017/11/6 0:00,0, 不限,广州,"“绩效奖金,岗位晋升,五险一金,节日福利”",1509897600,,
设计,视觉设计,广告设计师,广告设计助理,益玩游戏,3,2017/11/7 0:00,0, 大专,广州,"“五险一金,国外旅游,环境优美,餐费补贴”",1509984000,,
设计,视觉设计,广告设计师,广告设计主管,亿牛科技,10,2017/11/8 9:54,3, 大专,广州,"“七险一金,周末双休,班车接送,包三餐”",1510106040,,
设计,视觉设计,广告设计师,资深广告设计师（周末双休+六险一金）,幻动网络,6,2017/11/8 18:41,1, 大专,广州,"“包工作餐,每天下午茶,现金红包,绩效奖金”",1510137660,,
设计,视觉设计,广告设计师,广告设计师,今日头条,5,2017/10/31 0:00,0, 大专,青岛,“六险一金，餐补，带薪休假，过亿用户”,1509379200,,
设计,视觉设计,广告设计师,移动广告设计师,普菲特,6,2017/11/8 11:54,1, 本科,北京,"“游戏,广告设计,周末双休,平台广阔”",1510113240,,
设计,视觉设计,广告设计师,广告设计师（应届生）,圣识网络,3,2017/11/8 18:48,1, 大专,广州,"“薪资福利好,发展空间大,扁平管理,氛围轻松”",1510138080,,
设计,视觉设计,广告设计师,广告设计师,极致游戏,5,2017/10/9 0:00,1, 大专,厦门,"“上市公司,福利丰厚,人性化,气氛活跃”",1507478400,,
设计,视觉设计,广告设计师,高级广告设计师,星飞,8,2017/11/6 0:00,1, 大专,广州,“五险一金???餐补下午茶???双休”,1509897600,,
设计,视觉设计,广告设计师,产品传播-广告设计师,阿里巴巴移动事业群-UC,15,2017/11/1 0:00,3, 本科,广州,“大平台，牛人团队”,1509465600,,
设计,视觉设计,广告设计师,广告设计经理,百度（中国）有限公司深圳分公司,15,2017/11/7 0:00,5, 本科,深圳,"“大平台,发展空间大”",1509984000,,
设计,视觉设计,广告设计师,游戏视频广告设计,亿牛科技,8,2017/11/8 9:54,0, 大专,广州,"“周末双休,包三餐,五险一金,班车接送”",1510106040,,
设计,视觉设计,广告设计师,广告设计/文案策划实习生,学码思科技,3,2017/11/6 0:00,0, 大专,无锡,"“五险一金,节日福利,上五休二,交通方便”",1509897600,,
设计,视觉设计,广告设计师,广告设计师,无畏科技,6,2017/11/6 0:00,1, 大专,广州,"“弹性工作制,包午晚餐,零食下午茶,生日福利”",1509897600,,
设计,视觉设计,广告设计师,游戏广告设计师,博乐科技,15,2017/11/8 12:20,3, 不限,北京,"“13薪,周末双休,氛围好,成长空间大”",1510114800,,
设计,视觉设计,广告设计师,广告设计师,雷音科技,15,2017/11/7 0:00,3, 大专,广州,"“广告设计,运营设计,专题设计,页面设计”",1509984000,,
设计,视觉设计,广告设计师,销售主管/经理-广告设计及营销策划项目,正邦创意,5,2017/11/8 10:05,1, 大专,北京,"“五险一金,双休,成长快,公分配客户”",1510106700,,
设计,视觉设计,广告设计师,视频广告设计师,广州仙悦网络科技有限公司,6,2017/11/8 9:19,1, 大专,广州,"“五险一金,全勤奖,包餐,领导开明”",1510103940,,
设计,视觉设计,广告设计师,广告设计师（视频为主）,悦然心动,5,2017/11/8 17:04,1, 大专,武汉,"“华中一流,免费体检,弹性工作,扁平管理”",1510131840,,
设计,视觉设计,广告设计师,互联网广告设计师,同程旅游,10,2017/11/8 14:00,3, 大专,上海,“优厚薪酬 大平台 优秀团队”,1510120800,,
设计,视觉设计,广告设计师,广告设计师,开门红策划,3,2017/11/1 0:00,1, 大专,南宁,“旅游福利、学习福利、工作氛围充满活力。”,1509465600,,
设计,视觉设计,广告设计师,广告设计师,今日头条,5,2017/10/31 0:00,3, 本科,广州,“六险一金，弹性工作，餐补”,1509379200,,
设计,视觉设计,广告设计师,广告设计,万能鸟平台,15,2017/11/6 0:00,0, 不限,北京,“五险一金 离地铁站近 双休”,1509897600,,
设计,视觉设计,广告设计师,视频广告设计师,3K游戏,8,2017/11/8 17:22,1, 大专,广州,"“中晚下午茶,六险一金,海外旅游,氛围环境好”",1510132920,,
设计,视觉设计,广告设计师,广告设计,摩比神奇,10,2017/11/8 11:15,0, 本科,北京,"“发展空间大,偏平化管理,年底多薪,提供三餐”",1510110900,,
设计,高端职位,用户研究经理/主管,用户研究主管,VIPKID,15,2017/11/8 10:34,3, 本科,北京,"“互联网,网红公司,发展快,国际化”",1510108440,,
设计,高端职位,用户研究经理/主管,用户研究经理,平安讯科,12,2017/11/8 9:29,3, 本科,深圳,"“成长快,领导好,福利好,大牛多”",1510104540,,
设计,高端职位,用户研究经理/主管,用户研究经理,易车公司,15,2017/11/8 8:59,3, 本科,北京,"“上市公司,汽车互联网,七险一金,各种车福利”",1510102740,,
设计,高端职位,用户研究经理/主管,用户研究经理,vivo,15,2017/11/8 10:38,5, 本科,深圳,“vivo移动互联网，1亿用户在等你”,1510108680,,
设计,高端职位,用户研究经理/主管,用户研究经理,作业盒子,10,2017/11/8 10:05,3, 本科,北京,"“快速发展,成长迅速”",1510106700,,
设计,高端职位,用户研究经理/主管,用户研究经理,探探,20,2017/11/6 0:00,3, 本科,北京,“2017最黑马的社交应用、最值钱的股权激励”,1509897600,,
设计,高端职位,用户研究经理/主管,MIG05-用户研究经理（深圳）,腾讯,18,2017/11/8 9:28,3, 本科,深圳,"“大平台,新领域,大咖多”",1510104480,,
设计,高端职位,用户研究经理/主管,学院-产品与用户研究经理,超级猩猩健身,15,2017/11/8 10:28,3, 本科,深圳,"“五险一金,晋升机会,健身福利,同事美丽”",1510108080,,
设计,高端职位,用户研究经理/主管,用户研究经理,米寿,10,2017/11/6 0:00,1, 本科,北京,"“扁平化管理,团队氛围好,蓝海行业”",1509897600,,
设计,高端职位,用户研究经理/主管,产品经理（用户研究方向）,文都信息,8,2017/11/8 8:58,3, 本科,武汉,"“年终奖,员工旅游,五险一金,弹性上班”",1510102680,,
设计,高端职位,用户研究经理/主管,用户研究员,一点资讯,10,2017/11/8 10:53,0, 不限,北京,“福利待遇丰厚”,1510109580,,
设计,高端职位,用户研究经理/主管,用户研究,苏宁云商,12,2017/11/8 10:24,3, 本科,南京,“平台大，挑战大，提升快。”,1510107840,,
设计,高端职位,用户研究经理/主管,用户研究,大圣科技,11,2017/11/8 9:22,3, 本科,广州,“福利待遇好”,1510104120,,
设计,高端职位,用户研究经理/主管,用户研究,韩创科技,10,2017/11/8 14:10,1, 本科,上海,“福利待遇好”,1510121400,,
设计,高端职位,用户研究经理/主管,用户研究,同程旅游,6,2017/11/8 9:30,3, 本科,苏州,“五险一金 带薪假期 节日福利 年终奖金”,1510104600,,
设计,高端职位,用户研究经理/主管,用户研究经理,VIPKID,10,2017/11/8 10:34,3, 本科,北京,"“大平台,弹性,国际化,成长快”",1510108440,,
设计,高端职位,用户研究经理/主管,互娱市场与用户研究经理,腾讯,15,2017/11/8 9:41,1, 本科,深圳,"“五险一金,绩效奖金,带薪休假,王者荣耀”",1510105260,,
设计,高端职位,用户研究经理/主管,用户研究员,文都信息,8,2017/11/8 8:58,3, 本科,武汉,"“五险一金,弹性上班,周末双休,年终奖”",1510102680,,
设计,高端职位,用户研究经理/主管,用户研究,韩创科技,12,2017/11/8 14:05,1, 不限,上海,"“平台大,机会多,福利好,团队氛围佳”",1510121100,,
设计,高端职位,用户研究经理/主管,用户研究员,宜信,15,2017/11/8 18:45,3, 本科,北京,"“行业top,加班少,六险一金,团队氛围好”",1510137900,,
设计,高端职位,用户研究经理/主管,用户研究员,思源科技,15,2017/11/6 0:00,1, 本科,北京,"“氛围好,设备好,成长空间大,非996”",1509897600,,
设计,高端职位,用户研究经理/主管,用户研究,浙江执御信息技术有限公司,10,2017/11/8 9:29,1, 不限,杭州,"“五险一金,周末双休,年终奖,美女多”",1510104540,,
设计,高端职位,用户研究经理/主管,用户研究员,大搜车,8,2017/11/8 9:28,3, 本科,杭州,"“健身房,c轮,免费停车位”",1510104480,,
设计,高端职位,用户研究经理/主管,用户研究员,京东,10,2017/11/8 9:45,1, 本科,上海,"“平台大,福利多,环境佳,牛人多”",1510105500,,
设计,高端职位,用户研究经理/主管,策略统筹顾问-用户研究方向,点我达,10,2017/11/8 9:34,1, 本科,杭州,“阿里系 15薪 弹性工作制”,1510104840,,
设计,高端职位,用户研究经理/主管,用户研究员,众禄金融,10,2017/11/7 0:00,1, 大专,深圳,"“互联网金融,高速发展,新三板”",1509984000,,
设计,高端职位,用户研究经理/主管,产品规划师--用户研究,造作,8,2017/11/8 16:14,3, 本科,北京,"“高效率,广发展,大空间”",1510128840,,
设计,高端职位,用户研究经理/主管,用户研究员,返利网,10,2017/11/8 9:28,1, 本科,上海,"“产品体验,用户体验,用户研究”",1510104480,,
设计,高端职位,用户研究经理/主管,用户研究员,京东商城,15,2017/11/7 0:00,1, 本科,北京,"“发展空间,福利丰厚”",1509984000,,
设计,高端职位,用户研究经理/主管,用户研究员,宝宝树,10,2017/11/8 9:53,1, 本科,北京,"“五险一金,补充医疗”",1510105980,,
设计,高端职位,用户研究经理/主管,用户研究员,宜信,20,2017/11/8 10:27,1, 硕士,北京,"“弹性工作,带薪年假,精英团队,午餐补助”",1510108020,,
设计,高端职位,用户研究经理/主管,用户研究工程师,蜂投网,6,2017/11/8 9:08,1, 硕士,长沙,"“五险一金,下午茶,免费午晚餐,单双休”",1510103280,,
设计,高端职位,用户研究经理/主管,用户研究/竞品研究（编号：SHJS007）,新浪财道,15,2017/11/8 11:01,3, 本科,上海,"“上市公司,互联网金融,丰厚福利,开放氛围”",1510110060,,
设计,高端职位,用户研究经理/主管,用户研究,你我金融,15,2017/11/8 17:53,3, 本科,深圳,“晋升机会多”,1510134780,,
设计,高端职位,用户研究经理/主管,用户研究员-170523,美团点评,20,2017/11/6 0:00,3, 本科,北京,"“平台好,氛围好,发展空间大”",1509897600,,
设计,高端职位,用户研究经理/主管,用户研究与市场研究总监,乐信,30,2017/11/7 0:00,5, 本科,深圳,"“福利多多,行业top,弹性上班”",1509984000,,
设计,高端职位,用户研究经理/主管,用户研究,易居中国-创新研发中心,10,2017/11/7 0:00,3, 本科,上海,"“用户访谈,竞品分析,市场调研,策略研究”",1509984000,,
设计,高端职位,用户研究经理/主管,用户研究,作业盒子,4,2017/11/8 10:05,1, 本科,北京,“年底双薪 节日礼物 年度旅游 弹性工作”,1510106700,,
设计,高端职位,用户研究经理/主管,用户研究,ofo,20,2017/11/6 0:00,3, 本科,北京,"“前景广阔,环境好”",1509897600,,
设计,高端职位,用户研究经理/主管,用户研究岗,平安健康互联网,15,2017/11/7 0:00,3, 本科,上海,“医疗互联网独角兽”,1509984000,,
设计,高端职位,用户研究经理/主管,产品经理（用户研究方向）,麦子金服,15,2017/10/17 0:00,3, 本科,上海,“发展空间大 半年晋升”,1508169600,,
设计,高端职位,用户研究经理/主管,用户研究,微医集团,8,2017/11/7 0:00,1, 本科,杭州,"“五险一金,弹性工作,周末双休,带薪年假”",1509984000,,
设计,高端职位,用户研究经理/主管,用户研究工程师,PKFARE比客,13,2017/11/7 0:00,3, 本科,深圳,“项目前景好 弹性管理 老板nice”,1509984000,,
