Job_name,class_one,class_two,class_three,job_company,low_salary,low _year,job_edu,job_area,second_time
政府关系专员,市场与销售,市场/营销,政府关系,美甲帮,6,1, 本科,广州,1510108440
政府关系总监,市场与销售,市场/营销,政府关系,36计商学院,8,5, 大专,深圳,1510104840
政府关系,市场与销售,市场/营销,政府关系,我来贷WeLab,10,5, 本科,深圳,1509984000
【政府关系总监】,市场与销售,市场/营销,政府关系,新氧盒子,30,0, 本科,北京,1510080720
政府关系经理,市场与销售,市场/营销,政府关系,3W集团,6,3, 本科,西安,1510107420
政府关系专员,市场与销售,市场/营销,政府关系,东家,12,5, 本科,杭州,1510101360
政府关系与事务专员,市场与销售,市场/营销,政府关系,码隆科技,6,3, 本科,深圳,1509984000
政府关系总监,市场与销售,市场/营销,政府关系,斗米兼职,30,5, 本科,北京,1510112880
政府关系,市场与销售,市场/营销,政府关系,Hellobike哈罗单车,5,0, 大专,金华,1510107060
政府关系经理,市场与销售,市场/营销,政府关系,七牛云,10,3, 本科,上海,1510102320
政府关系经理,市场与销售,市场/营销,政府关系,mobike摩拜单车,15,3, 本科,北京,1510120320
政府关系,市场与销售,市场/营销,政府关系,嘟嘟巴士,10,3, 本科,深圳,1509897600
政府关系经理,市场与销售,市场/营销,政府关系,小蚁,18,5, 本科,上海,1510119060
政府关系专员,市场与销售,市场/营销,政府关系,人人车,6,1, 本科,北京,1509984000
政府关系,市场与销售,市场/营销,政府关系,新片场,15,5, 本科,北京,1510109400
政府关系-上海,市场与销售,市场/营销,政府关系,美团点评,20,1, 本科,上海,1508256000
政府关系实习生,市场与销售,市场/营销,政府关系,一点资讯,2,0, 不限,北京,1510107300
政府关系助理,市场与销售,市场/营销,政府关系,YY Inc,2,0, 本科,广州,1509984000
政府关系专员,市场与销售,市场/营销,政府关系,多牛传媒,4,1, 本科,北京,1510103460
政府关系专员,市场与销售,市场/营销,政府关系,ofo,5,1, 大专,西安,1509984000
政府关系,市场与销售,市场/营销,政府关系,随地付,10,3, 本科,杭州,1507564800
政府关系专员/政府事务专员/政府对接专员,市场与销售,市场/营销,政府关系,基石生命,4,1, 不限,北京,1510103220
政府关系经理,市场与销售,市场/营销,政府关系,蜜蜂出行,5,3, 不限,郑州,1509465600
政府关系,市场与销售,市场/营销,政府关系,Hellobike哈罗单车,5,0, 大专,宁波,1510107060
政府关系经理,市场与销售,市场/营销,政府关系,mobike摩拜单车,15,5, 本科,深圳,1509984000
政府关系专员,市场与销售,市场/营销,政府关系,人人车,6,1, 本科,北京,1509984000
政府关系经理,市场与销售,市场/营销,政府关系,领投鸟,10,3, 本科,上海,1510105860
政府关系总监,市场与销售,市场/营销,政府关系,APUS Group,30,1, 本科,北京,1509984000
政府关系专员,市场与销售,市场/营销,政府关系,ZStack,8,1, 本科,上海,1509984000
政府关系经理,市场与销售,市场/营销,政府关系,黑派科技,8,1, 本科,北京,1509638400
政府关系经理,市场与销售,市场/营销,政府关系,趣理财,10,3, 本科,杭州,1509984000
政府关系经理,市场与销售,市场/营销,政府关系,中腾信,14,3, 本科,北京,1510136820
政府关系经理,市场与销售,市场/营销,政府关系,小蚁,15,5, 本科,北京,1510119060
政府关系经理,市场与销售,市场/营销,政府关系,百灵鸟,10,1, 本科,深圳,1509379200
政府关系总监(J10961),市场与销售,市场/营销,政府关系,沪江,30,5, 本科,北京,1510113660
政府关系总监,市场与销售,市场/营销,政府关系,奇点金服,40,5, 本科,北京,1509984000
政府关系总监,市场与销售,市场/营销,政府关系,蜜蜂出行,15,5, 不限,北京,1509552000
政府关系经理/高级经理,市场与销售,市场/营销,政府关系,敦煌网,10,5, 本科,北京,1510109520
政府关系,市场与销售,市场/营销,政府关系,Hellobike哈罗单车,5,3, 大专,唐山,1510107060
政府关系经理,市场与销售,市场/营销,政府关系,mobike摩拜单车,15,3, 本科,北京,1510120320
政府关系（专员）,市场与销售,市场/营销,政府关系,个推,6,1, 本科,杭州,1509552000
政府关系经理,市场与销售,市场/营销,政府关系,APUS Group,20,3, 本科,北京,1509984000
政府关系经理,市场与销售,市场/营销,政府关系,创业邦,8,1, 本科,北京,1507651200
政府关系经理,市场与销售,市场/营销,政府关系,运满满,15,5, 本科,北京,1507564800
政府关系专员,市场与销售,市场/营销,政府关系,美团点评,10,3, 本科,北京,1510108680
政府关系经理,市场与销售,市场/营销,政府关系,小赢科技,10,3, 本科,深圳,1509984000
政府关系经理,市场与销售,市场/营销,政府关系,碧虎科技,10,0, 本科,上海,1508342400
政府关系/市场,市场与销售,市场/营销,政府关系,爱家田螺,8,1, 本科,杭州,1508688000
政府关系经理,市场与销售,市场/营销,政府关系,3W集团,10,3, 本科,北京,1510107420
政府关系专员,市场与销售,市场/营销,政府关系,GALASPORTS,5,1, 本科,深圳,1509638400
政府关系,市场与销售,市场/营销,政府关系,知了青年,5,1, 大专,北京,1509379200
培优总部-政府关系主管/经理,市场与销售,市场/营销,政府关系,好未来,10,3, 本科,北京,1509984000
政府关系专员,市场与销售,市场/营销,政府关系,瓜子二手车直卖网,6,0, 本科,北京,1508688000
投资顾问,市场与销售,投资,投资顾问,亿鑫达,3,0, 不限,石家庄,1510131600
投资顾问,市场与销售,投资,投资顾问,善林金融,2,0, 不限,佛山,1510125600
投资顾问,市场与销售,投资,投资顾问,钱生钱咨询,10,1, 不限,北京,1510096320
高端投资顾问,市场与销售,投资,投资顾问,丽兹行,7,0, 本科,上海,1510140000
投资顾问,市场与销售,投资,投资顾问,广东中原地产科贸,8,0, 大专,广州,1510122120
金牌投资顾问,市场与销售,投资,投资顾问,骏嘉财通,6,0, 大专,北京,1510132560
理财投资顾问,市场与销售,投资,投资顾问,深圳市名瑞德国际金融服务有限公司,8,0, 大专,深圳,1510127160
投资顾问,市场与销售,投资,投资顾问,微贷网,6,0, 大专,杭州,1510112040
投资顾问,市场与销售,投资,投资顾问,宜信,15,1, 大专,北京,1510107420
证券投资顾问,市场与销售,投资,投资顾问,天金加银集团,8,1, 本科,天津,1509984000
投资顾问,市场与销售,投资,投资顾问,金大师,8,0, 大专,广州,1508774400
投资/理财顾问,市场与销售,投资,投资顾问,红上金融,4,1, 大专,无锡,1510105020
投资理财顾问,市场与销售,投资,投资顾问,央金所（杭州）科技有限公司,5,0, 不限,杭州,1510132800
投资顾问,市场与销售,投资,投资顾问,金融界网站（互联网证券）,8,1, 本科,北京,1510129500
投资顾问,市场与销售,投资,投资顾问,佛山巨投,2,0, 大专,佛山,1509897600
投资顾问,市场与销售,投资,投资顾问,丽兹行,8,1, 本科,上海,1510140000
金融销售/投资顾问,市场与销售,投资,投资顾问,互存金融,30,1, 大专,杭州,1510105620
投资顾问,市场与销售,投资,投资顾问,好买基金网（联想腾讯注资企业）,6,1, 大专,上海,1510104660
投资顾问,市场与销售,投资,投资顾问,中泉信息,5,0, 大专,长沙,1509984000
投资顾问,市场与销售,投资,投资顾问,圭顿金融,6,0, 大专,长沙,1507564800
投资顾问,市场与销售,投资,投资顾问,首证投顾,6,1, 本科,北京,1510103280
投资顾问,市场与销售,投资,投资顾问,联讯证券珠海营业部,4,1, 本科,珠海,1508860800
投资顾问,市场与销售,投资,投资顾问,钱生钱咨询,10,1, 不限,北京,1509984000
投资顾问,市场与销售,投资,投资顾问,上海森洋,8,0, 大专,郑州,1508860800
投资顾问（美股）,市场与销售,投资,投资顾问,中地控股,10,3, 本科,深圳,1510138800
投资顾问/业务主管,市场与销售,投资,投资顾问,央企背景综合性财富管理,10,1, 本科,北京,1509984000
投资顾问,市场与销售,投资,投资顾问,融铎网络,5,5, 本科,西安,1509897600
投资顾问,市场与销售,投资,投资顾问,万烨天华,4,0, 不限,青岛,1508515200
投资顾问,市场与销售,投资,投资顾问,奇点金服,10,0, 本科,北京,1509984000
投资顾问,市场与销售,投资,投资顾问,天津中金在线,8,0, 不限,天津,1510126260
高端投资顾问,市场与销售,投资,投资顾问,丽兹行,7,0, 本科,上海,1510140000
投资顾问,市场与销售,投资,投资顾问,钱生钱咨询,10,1, 不限,北京,1509897600
投资顾问,市场与销售,投资,投资顾问,奇点金服,10,0, 本科,深圳,1509984000
投资顾问,市场与销售,投资,投资顾问,股票雷达,5,0, 不限,北京,1509897600
投资顾问,市场与销售,投资,投资顾问,巨龙鼎,5,0, 大专,武汉,1509292800
投资顾问,市场与销售,投资,投资顾问,投哪儿大股东,4,0, 不限,广州,1509984000
投资顾问,市场与销售,投资,投资顾问,宸豪,3,0, 不限,杭州,1509984000
投资顾问,市场与销售,投资,投资顾问,佛山巨投,2,0, 大专,广州,1509897600
投资顾问,市场与销售,投资,投资顾问,中和阳光基金,8,3, 大专,深圳,1509552000
投资顾问/管理,市场与销售,投资,投资顾问,湘铭电子商务,5,0, 大专,长沙,1508860800
投资顾问,市场与销售,投资,投资顾问,国信深南中路营业部,10,0, 硕士,深圳,1509465600
投资顾问,市场与销售,投资,投资顾问,牛眼财经,3,0, 不限,西安,1508083200
客服经理/投资顾问,市场与销售,投资,投资顾问,图表家,4,1, 大专,上海,1509897600
投资顾问,市场与销售,投资,投资顾问,流畅世纪,6,0, 不限,北京,1509897600
投资顾问,市场与销售,投资,投资顾问,北京京深弘杰投资顾问有限公司,6,0, 不限,北京,1509984000
投资专员/投资顾问-底薪1万-1.3万/月,市场与销售,投资,投资顾问,丽兹行,10,1, 本科,北京,1509984000
投资顾问,市场与销售,投资,投资顾问,钱生钱咨询,10,1, 不限,北京,1510070400
投资顾问,市场与销售,投资,投资顾问,奇点金服,10,0, 本科,上海,1509984000
投资顾问,市场与销售,投资,投资顾问,富勤财富,7,1, 大专,天津,1509465600
投资顾问,市场与销售,投资,投资顾问,银来财富,6,0, 大专,上海,1509897600
投资顾问,市场与销售,投资,投资顾问,犇志科技,6,0, 大专,重庆,1509897600
投资顾问,市场与销售,投资,投资顾问,企鹅科技,6,0, 大专,广州,1509897600
投资顾问,市场与销售,投资,投资顾问,中孚财富,5,1, 本科,北京,1507564800
投资顾问,市场与销售,投资,投资顾问,赢世纪,8,1, 大专,深圳,1508083200
投资顾问,市场与销售,投资,投资顾问,易福投资,4,0, 不限,上海,1509897600
投资顾问,市场与销售,投资,投资顾问,兴合升平,8,0, 大专,北京,1509897600
投资顾问,市场与销售,投资,投资顾问,晟远投资,6,1, 大专,北京,1509379200
投资顾问,市场与销售,投资,投资顾问,中御熙川,4,0, 不限,武汉,1508428800
投资顾问,市场与销售,投资,投资顾问,华讯投资,5,1, 不限,上海,1509292800
投资理财顾问,市场与销售,投资,投资顾问,麦子金服,5,0, 大专,上海,1507910400
公关总监,市场与销售,高端职位,公关总监,懒财网,30,5, 本科,北京,1509984000
公关总监,市场与销售,高端职位,公关总监,阿拉丁信息科技,12,3, 本科,杭州,1510110900
高级公关经理/公关总监,市场与销售,高端职位,公关总监,e签宝,15,5, 本科,杭州,1510131300
公关总监,市场与销售,高端职位,公关总监,足球魔方,12,5, 本科,上海,1510139220
公关总监,市场与销售,高端职位,公关总监,钛铂新媒体,15,3, 大专,深圳,1510108140
公关总监,市场与销售,高端职位,公关总监,信而富,30,1, 本科,上海,1510104180
公关总监,市场与销售,高端职位,公关总监,格格家,25,5, 本科,杭州,1509638400
公关总监,市场与销售,高端职位,公关总监,智融集团,25,5, 本科,北京,1510132200
公关总监/经理,市场与销售,高端职位,公关总监,钱多多,8,3, 大专,长沙,1510111980
公关总监,市场与销售,高端职位,公关总监,文思海辉,25,1, 本科,北京,1510117500
公关总监,市场与销售,高端职位,公关总监,个推,20,3, 本科,杭州,1509552000
公关总监,市场与销售,高端职位,公关总监,光汇石油,21,5, 本科,上海,1510102920
公关总监,市场与销售,高端职位,公关总监,飞鱼科技,20,5, 本科,深圳,1509984000
公关总监,市场与销售,高端职位,公关总监,美豹金融,15,0, 本科,深圳,1510128720
公关总监,市场与销售,高端职位,公关总监,大鱼自助游,25,5, 本科,北京,1510106040
公关总监,市场与销售,高端职位,公关总监,格格家,25,5, 不限,杭州,1509638400
公关总监（一）,市场与销售,高端职位,公关总监,个推,20,3, 本科,杭州,1509552000
高级公关经理／公关总监,市场与销售,高端职位,公关总监,摩天轮,30,5, 本科,上海,1510108080
媒介/公关总监/经理,市场与销售,高端职位,公关总监,晟世天成科技,15,5, 本科,北京,1510122480
公关总监,市场与销售,高端职位,公关总监,考拉FM,20,5, 本科,北京,1510105500
市场/公关总监,市场与销售,高端职位,公关总监,通联数据,20,3, 本科,上海,1508860800
公关总监,市场与销售,高端职位,公关总监,知乎,25,5, 本科,北京,1508947200
公关总监,市场与销售,高端职位,公关总监,光汇石油,21,5, 本科,上海,1510102920
品牌公关总监,市场与销售,高端职位,公关总监,方欣科技,25,5, 本科,广州,1510140420
品牌公关总监,市场与销售,高端职位,公关总监,有鱼金融科技,10,3, 本科,上海,1509984000
公关总监,市场与销售,高端职位,公关总监,物灵,20,5, 本科,北京,1510130040
公关总监,市场与销售,高端职位,公关总监,Keep,30,5, 本科,北京,1507478400
品牌公关总监,市场与销售,高端职位,公关总监,汇桔网,25,5, 不限,北京,1510105380
媒体公关总监,市场与销售,高端职位,公关总监,探探,15,3, 本科,北京,1509897600
公关总监（PR Director）,市场与销售,高端职位,公关总监,触宝科技,30,5, 本科,上海,1510108500
高级公关总监,市场与销售,高端职位,公关总监,个推,20,1, 本科,杭州,1508342400
品牌公关总监,市场与销售,高端职位,公关总监,方欣科技,40,5, 本科,广州,1510140240
公关总监,市场与销售,高端职位,公关总监,百信银行,35,5, 本科,北京,1507737600
品牌公关总监,市场与销售,高端职位,公关总监,装小蜜,15,5, 本科,北京,1510105260
品牌公关总监,市场与销售,高端职位,公关总监,OUTMAN淘汰郎,18,3, 本科,北京,1509984000
高级公关总监,市场与销售,高端职位,公关总监,货圈全,25,5, 本科,北京,1509984000
品牌公关总监,市场与销售,高端职位,公关总监,麦子金服,30,5, 本科,上海,1508169600
QQ音乐公关总监,市场与销售,高端职位,公关总监,腾讯,20,1, 本科,深圳,1510105440
品牌公关总监,市场与销售,高端职位,公关总监,青之芽,8,3, 本科,南京,1509033600
公关总监,市场与销售,高端职位,公关总监,新蜜蜂,10,0, 不限,深圳,1508083200
优秀媒体公关总监-PR总监,市场与销售,高端职位,公关总监,哈匹投资,15,5, 本科,深圳,1509638400
公关总监（PR Director）,市场与销售,高端职位,公关总监,触宝科技,30,5, 本科,北京,1510108500
媒体公关总监,市场与销售,高端职位,公关总监,闪送,20,3, 本科,北京,1510107240
公关总监（秒拍&小咖秀&一直播）,市场与销售,高端职位,公关总监,一下集团,20,5, 本科,北京,1510105080
PR总监／公关总监／品牌总监,市场与销售,高端职位,公关总监,昂道金融,20,3, 大专,上海,1509897600
专利专员,职能,法务,专利,Putao,5,1, 不限,上海,1510107060
专利/知识产权工程师,职能,法务,专利,有品 PICOOC,10,0, 本科,深圳,1510105560
专利代理人,职能,法务,专利,ofo,15,3, 本科,北京,1510122900
专利工程师,职能,法务,专利,智美达,10,1, 本科,深圳,1510108080
专利工程师,职能,法务,专利,智慧芽,10,1, 本科,苏州,1509897600
专利专员,职能,法务,专利,斐讯通信,5,1, 本科,上海,1508774400
法律部-专利专员,职能,法务,专利,搜狗,15,5, 本科,北京,1510133220
专利工程师,职能,法务,专利,蓝海智能,7,1, 本科,上海,1510102500
专利代理人,职能,法务,专利,展翅,8,0, 不限,北京,1509984000
专利工程师,职能,法务,专利,Darma,8,1, 本科,深圳,1509897600
专利顾问,职能,法务,专利,铭一知识产权,4,0, 大专,郑州,1509984000
专利工程师,职能,法务,专利,奥比中光,8,1, 本科,深圳,1510131900
专利工程师,职能,法务,专利,中电数通,8,1, 本科,深圳,1509984000
知识产权/专利专员,职能,法务,专利,蒜泥众创,3,1, 本科,西安,1509897600
专利代理人,职能,法务,专利,三和专利,6,0, 本科,上海,1509897600
专利总监,职能,法务,专利,Putao,20,5, 本科,上海,1510107060
专利工程师,职能,法务,专利,Darma,8,1, 本科,深圳,1510126800
专利工程师（急）,职能,法务,专利,有品 PICOOC,6,1, 本科,北京,1510105560
专利工程师,职能,法务,专利,roobo,10,3, 本科,北京,1510131420
专利工程师,职能,法务,专利,九五智驾,8,1, 本科,北京,1510101420
专利工程师,职能,法务,专利,斐讯通信,7,3, 本科,上海,1508774400
专利工程师,职能,法务,专利,Realmax,6,3, 本科,上海,1509033600
专利工程师,职能,法务,专利,武汉维创品智专利代理事务所,6,0, 本科,武汉,1510106460
专利专员,职能,法务,专利,AICVS 无人店科技,8,1, 本科,北京,1509897600
专利代理人/专利工程师,职能,法务,专利,广东海石公司,8,1, 本科,广州,1510109280
专利工程师,职能,法务,专利,邦马特,10,3, 本科,深圳,1509984000
销售助理/商标/专利,职能,法务,专利,路浩知识产权代理,6,0, 大专,深圳,1507651200
专利工程师,职能,法务,专利,京东商城,10,5, 本科,北京,1509033600
专利代理人,职能,法务,专利,中细软集团,3,0, 本科,天津,1509033600
专利代理人,职能,法务,专利,成都虹盛,5,1, 本科,成都,1508083200
专利顾问,职能,法务,专利,中细软集团,4,0, 大专,天津,1507651200
专利代理人,职能,法务,专利,智圈,10,1, 本科,深圳,1509984000
专利、政府项目申报专员,职能,法务,专利,优美创新,7,1, 大专,深圳,1509120000
专利工程师,职能,法务,专利,联合知识产权,6,1, 本科,深圳,1509638400
专利工程师,职能,法务,专利,深圳市橙果知识产权,6,1, 本科,深圳,1509897600
专利代理人,职能,法务,专利,深圳伟邦,10,1, 大专,深圳,1509465600
专利工程师,职能,法务,专利,1MORE,8,0, 本科,深圳,1509897600
专利代理人,职能,法务,专利,翼叶声知识产权,3,0, 本科,深圳,1508428800
专利工程师,职能,法务,专利,精锋医疗,13,1, 本科,深圳,1509897600
知识产权法务（专利方向）/专利工程师,职能,法务,专利,Bigo,10,0, 本科,广州,1509552000
专利工程师,职能,法务,专利,京东商城,8,3, 本科,北京,1509033600
专利工程师,职能,法务,专利,杭州摩汀科技有限公司,4,1, 本科,杭州,1507910400
专利代理人及助理（电学）,职能,法务,专利,浩天知识产权代理事务所,4,0, 本科,北京,1510127100
产权/专利顾问,职能,法务,专利,北标,12,1, 大专,北京,1509984000
专利工程师,职能,法务,专利,小享科技,8,3, 本科,广州,1510139220
会计,金融,审计税务,会计,泛微,4,1, 本科,上海,1510109160
会计,金融,审计税务,会计,拉勾网,8,3, 本科,北京,1509638400
会计,金融,审计税务,会计,随手科技,6,3, 本科,深圳,1510132020
会计,金融,审计税务,会计,玩乐付,10,3, 本科,北京,1510132200
会计,金融,审计税务,会计,智度亦复,5,1, 大专,上海,1510109580
会计,金融,审计税务,会计,小源科技,5,3, 大专,珠海,1510113060
会计,金融,审计税务,会计,孚嘉科技,6,1, 本科,杭州,1510135740
会计,金融,审计税务,会计,指纹科技,4,1, 本科,厦门,1509984000
会计,金融,审计税务,会计,浙江聚有财,4,1, 大专,杭州,1510104000
会计,金融,审计税务,会计,河马牙医,6,1, 本科,上海,1510126920
会计,金融,审计税务,会计,租我么,5,3, 不限,厦门,1510123020
会计,金融,审计税务,会计,麦优,5,3, 本科,广州,1510111980
会计,金融,审计税务,会计,南京悦才信息科技有限公司,4,1, 本科,南京,1510105740
会计,金融,审计税务,会计,天金加银集团,3,1, 大专,天津,1509984000
会计,金融,审计税务,会计,卓越教育集团,6,0, 本科,广州,1510105020
会计,金融,审计税务,会计,泛微,4,1, 本科,上海,1510109160
会计,金融,审计税务,会计,浙江聚有财,4,0, 本科,杭州,1510104000
会计,金融,审计税务,会计,文网亿联,4,3, 本科,武汉,1510113360
会计,金融,审计税务,会计,上海卫诚,5,3, 不限,上海,1510104600
会计,金融,审计税务,会计,哗啦啦,4,1, 本科,九江,1510137900
会计,金融,审计税务,会计,蜂融网络,5,1, 本科,杭州,1509984000
会计,金融,审计税务,会计,捷通华声,8,3, 本科,北京,1510105020
会计,金融,审计税务,会计,DataStory,5,3, 本科,广州,1510107240
会计,金融,审计税务,会计,新精准传媒,3,1, 本科,武汉,1510109280
财务/会计,金融,审计税务,会计,动动,10,3, 本科,北京,1509984000
会计,金融,审计税务,会计,易乎社区,5,1, 本科,上海,1509984000
会计（新疆）,金融,审计税务,会计,谷川联行,4,0, 不限,伊犁,1509984000
会计,金融,审计税务,会计,达内集团,4,1, 大专,南京,1510105740
会计（溢彩）,金融,审计税务,会计,互联新网,5,1, 大专,北京,1510133220
会计,金融,审计税务,会计,51公积金,6,3, 本科,杭州,1510113240
会计,金融,审计税务,会计,泛微,6,1, 本科,上海,1510109160
会计,金融,审计税务,会计,浙江聚有财,4,0, 本科,杭州,1510104000
会计,金融,审计税务,会计,皇台金服,5,3, 大专,杭州,1509897600
会计,金融,审计税务,会计,多拉智能,8,3, 本科,北京,1510105440
会计,金融,审计税务,会计,绿漫科技,8,5, 本科,杭州,1510104780
会计,金融,审计税务,会计,蜜芽,5,1, 本科,北京,1509984000
会计,金融,审计税务,会计,大搜车,6,3, 本科,杭州,1510104480
会计,金融,审计税务,会计,碧橙网络,8,3, 大专,杭州,1510104840
会计J10918,金融,审计税务,会计,太平洋网络有限公司,4,1, 本科,广州,1509984000
会计,金融,审计税务,会计,筑家易,3,1, 大专,杭州,1509984000
会计,金融,审计税务,会计,企朋,4,1, 本科,杭州,1509984000
会计,金融,审计税务,会计,爱回收,8,3, 本科,上海,1509984000
会计,金融,审计税务,会计,什么值得买,7,1, 本科,北京,1510105920
会计,金融,审计税务,会计,青墨科技,5,1, 本科,上海,1510105260
会计,金融,审计税务,会计,亚美,5,3, 本科,广州,1509984000
会计,金融,审计税务,会计,北京海顿中科技术有限公司,7,3, 本科,北京,1510104960
会计,金融,审计税务,会计,多多理财,4,1, 大专,杭州,1509897600
会计,金融,审计税务,会计,青墨科技,4,1, 大专,上海,1510133400
会计,金融,审计税务,会计,博车汇名车馆,3,0, 本科,杭州,1510128060
会计,金融,审计税务,会计,同牛科技,4,1, 大专,杭州,1510121640
会计,金融,审计税务,会计,电竞虎,5,1, 本科,上海,1510109280
会计,金融,审计税务,会计,四川华成微彩,4,3, 大专,重庆,1510132140
会计,金融,审计税务,会计,蒲公英文化传媒,3,1, 大专,保定,1510112700
会计,金融,审计税务,会计,融配达,3,1, 大专,佛山,1510103040
会计,金融,审计税务,会计,悟空租车,6,1, 本科,北京,1510124040
会计,金融,审计税务,会计,百善生命,4,1, 大专,郑州,1510108380
会计,金融,审计税务,会计,功夫贷,8,0, 本科,杭州,1510142820
会计,金融,审计税务,会计,海平方,4,3, 本科,西安,1510135080
会计,金融,审计税务,会计,华昕影院,7,3, 大专,上海,1510119540
会计,金融,审计税务,会计,博康财税,2,0, 不限,太原,1510127220
高级java开发工程师/专家/高级专家,技术,后端开发,Java,蚂蚁金服集团,20,0, 本科,成都,1509292800
JAVA开发工程师,技术,后端开发,Java,贝米钱包,15,0, 本科,上海,1510130040
Java开发工程师,技术,后端开发,Java,拉勾网,15,3, 本科,北京,1510107960
JAVA,技术,后端开发,Java,曙奇互娱,13,3, 本科,上海,1510125540
Java,技术,后端开发,Java,泛微,12,3, 大专,上海,1510109160
Java开发工程师,技术,后端开发,Java,中金支付有限公司,10,1, 本科,北京,1509552000
Java开发,技术,后端开发,Java,灿福科技,12,3, 本科,上海,1510137360
java开发工程师,技术,后端开发,Java,小米,18,3, 本科,北京,1510135320
Java研发,技术,后端开发,Java,上海宏鹿信息技术服务有限公司,15,3, 本科,上海,1510138560
JAVA开发工程师,技术,后端开发,Java,尚德机构,15,1, 本科,武汉,1510112280
Java开发工程师,技术,后端开发,Java,有鱼金融科技,16,3, 本科,上海,1510102620
JAVA工程师,技术,后端开发,Java,桔子分期,8,3, 本科,大连,1510136640
Java开发工程师,技术,后端开发,Java,CLPS,14,3, 本科,广州,1510132440
Java开发工程师,技术,后端开发,Java,汇桔网,10,3, 本科,广州,1510122240
Java,技术,后端开发,Java,壹米滴答,15,5, 大专,上海,1510101480
Java工程师,技术,后端开发,Java,拉勾网,15,3, 本科,北京,1509897600
java开发,技术,后端开发,Java,泛微,13,3, 本科,上海,1510109160
java开发工程师,技术,后端开发,Java,尚德机构,15,3, 本科,武汉,1510119000
Java工程师,技术,后端开发,Java,洋钱罐,10,1, 硕士,北京,1510133940
Java开发工程师,技术,后端开发,Java,上海你我贷互联网金融信息服务,18,3, 本科,上海,1510128540
JAVA工程师,技术,后端开发,Java,51社保网,18,5, 本科,北京,1510127820
Java开发,技术,后端开发,Java,文思海辉,10,3, 大专,杭州,1510126140
Java,技术,后端开发,Java,乐天创研,21,3, 本科,上海,1510104360
Java开发工程师,技术,后端开发,Java,链家上海研发中心,15,3, 本科,上海,1509984000
Java工程师,技术,后端开发,Java,ENJOY,15,1, 本科,北京,1510124640
java开发工程师,技术,后端开发,Java,京东商城,15,3, 本科,北京,1510120860
JAVA,技术,后端开发,Java,大众出行,15,3, 本科,上海,1510112340
Java开发工程师,技术,后端开发,Java,开科唯识,7,1, 本科,佛山,1510111080
Java,技术,后端开发,Java,浙江执御信息技术有限公司,15,3, 大专,杭州,1510103460
Java开发,技术,后端开发,Java,有鱼金融科技,15,3, 本科,上海,1510103220
Java工程师,技术,后端开发,Java,拉勾网,15,5, 本科,北京,1509897600
java开发,技术,后端开发,Java,泛微,12,1, 本科,上海,1510109160
Java工程师,技术,后端开发,Java,洋钱罐,10,1, 本科,北京,1510133820
Java开发工程师,技术,后端开发,Java,51社保网,18,5, 本科,北京,1510127820
JAVA开发工程师,技术,后端开发,Java,尚德机构,10,3, 本科,北京,1510122720
JAVA开发工程师,技术,后端开发,Java,文思海辉,15,5, 本科,北京,1510122480
Java开发工程师,技术,后端开发,Java,乐天创研,10,3, 本科,大连,1510104360
Java,技术,后端开发,Java,壹米滴答,15,3, 本科,上海,1510101480
java开发工程师,技术,后端开发,Java,金证股份,7,3, 本科,上海,1510123200
Java开发,技术,后端开发,Java,有鱼金融科技,15,1, 本科,上海,1510113480
Java开发工程师,技术,后端开发,Java,江苏亿科达,10,3, 大专,上海,1510105260
Java开发工程师,技术,后端开发,Java,zilliz,15,3, 本科,上海,1510103820
Java开发工程师,技术,后端开发,Java,链家上海研发中心,15,3, 本科,上海,1509984000
Java开发工程师,技术,后端开发,Java,趣丸,8,1, 本科,广州,1510121400
Java开发工程师,技术,后端开发,Java,360,15,3, 本科,北京,1508256000
Python工程师/Perl工程师/Php工程师,技术,后端开发,Perl,航旅天空,8,3, 本科,广州,1507651200
ruby开发工程师,技术,后端开发,Ruby,360企业安全,15,3, 不限,北京,1510134060
Ruby开发工程师,技术,后端开发,Ruby,Udesk－企业级智能客服平台,10,1, 本科,北京,1510119300
Ruby 开发,技术,后端开发,Ruby,新希望软件,9,1, 本科,宁波,1510119420
Ruby,技术,后端开发,Ruby,北京盛安德,10,3, 本科,武汉,1510133820
Ruby开发工程师,技术,后端开发,Ruby,新氧盒子,20,1, 本科,北京,1510105020
Ruby,技术,后端开发,Ruby,中电博亚,15,3, 本科,杭州,1510107480
Ruby开发工程师,技术,后端开发,Ruby,tap4fun,15,0, 本科,成都,1510105440
Ruby开发工程师,技术,后端开发,Ruby,机智云,8,1, 大专,广州,1510110120
Ruby 工程师,技术,后端开发,Ruby,无二之旅,12,0, 本科,北京,1510109820
高级ruby开发工程师,技术,后端开发,Ruby,掌门集团,15,3, 本科,上海,1510107780
Ruby 工程师,技术,后端开发,Ruby,Strikingly,15,0, 不限,上海,1510110600
Ruby开发工程师,技术,后端开发,Ruby,金山办公软件,15,0, 大专,珠海,1509897600
Ruby 开发工程师,技术,后端开发,Ruby,智慧工场,9,1, 大专,成都,1509897600
资深Ruby工程师,技术,后端开发,Ruby,英语流利说,20,3, 本科,上海,1509897600
Ruby开发工程师,技术,后端开发,Ruby,脚印数据,15,3, 大专,深圳,1509897600
自然语言处理,技术,人工智能,自然语言处理,360,25,3, 本科,北京,1510111260
自然语言处理,技术,人工智能,自然语言处理,普强信息,15,0, 本科,北京,1510111920
